publisher,ID_Nicolas,product_url,title,title 1,title 1 1,title1.0,title1.0 2,title 2,title2,N_volume,product_id,n_reprint,price_full,price_actual,release_date,author,Disegnatore,pages,size,size 2,contents,binding,colors,isbn,genere,description,img_file,details_volume
jpop,,https://www.j-pop.it/flat/3498-flat-003.html,Flat 003,Flat,Flat,Flat,,3,flat003,3,3498,1,5.90,5.90,,Natsu Aogiri,,206,,,,,,9788868832230,"Sentimentale, Seinen, Drammatico","Heisuke è uno studente apatico e irresponsabile. Il suo cuginetto Aki, invece, è un bimbo che la vita ha reso da subito tranquillo, ordinato e diligente. Quando il piccolo Aki viene affidato alle cure di Heisuke, l’incontro rivoluzionerà le vite di entrambi! Uno shojo delicato e commovente.",https://www.j-pop.it/3318-thickbox_default/flat-003.jpg,
jpop,,https://www.j-pop.it/rosario-vampire/3497-rosario-vampire-season-ii-12.html,Rosario + Vampire Season II 12,Rosario + Vampire Season II,Rosario + Vampire Season II,Rosario + Vampire,,,rosario+vampireseasonii12,12,3497,1,4.40,4.40,,Akihisa Ikeda,,192,,,,,,9788868831820,"Fantasy, Azione, Shonen","Continuano le avventure di Moka, la bella vampira, e Tsukune, un umano entrato suo malgrado a far parte dell'istituto Yokai, scuola frequentata esclusivamente da mostri...",https://www.j-pop.it/3316-thickbox_default/rosario-vampire-season-ii-12.jpg,Season II
jpop,,https://www.j-pop.it/pokemon/3496-pokemon-nero-e-bianco-06.html,Pokémon nero e bianco 06,Pokémon nero e bianco,Pokémon nero e bianco,Pokémon nero e bianco,,6,pokémonneroebianco06,6,3496,1,2.90,2.90,,"Hidenori Kusaka, Satoshi Yamamoto",,96,,,,,,9788868832476,"Azione, Shonen, Videogiochi","Rivivi a fumetti le atmosfere del videogioco record d'incassi: le atmosfere magiche della regione di Unima, il Team Plasma, i Capipalestra e i Pokémon esclusivi ti aspettano!",https://www.j-pop.it/3314-thickbox_default/pokemon-nero-e-bianco-06.jpg,
jpop,,https://www.j-pop.it/il-segreto-di-aichan/3495-il-segreto-di-ai-chan-03.html,Il segreto di Ai-chan 03,Il segreto di Ai-chan,Il segreto di Ai-chan,Il segreto di Ai-chan,,3,ilsegretodiai-chan03,3,3495,1,4.40,4.40,,Kaori,,192,,,,,,9788868832438,"Sentimentale, Shojo","Aiko è un maschiaccio e vive una rivalità con Leo, un ragazzo che riesce a batterla in tutto. Ma se... Leo si innamorasse di una Aiko sotto mentite spoglie? Lo shojo più irriverente e moderno del momento!",https://www.j-pop.it/3312-thickbox_default/il-segreto-di-ai-chan-03.jpg,
jpop,,https://www.j-pop.it/monster-hunter-epic/3493-monster-hunter-epic-001.html,Monster Hunter Epic 001,Monster Hunter Epic,Monster Hunter Epic,Monster Hunter Epic,,1,monsterhunterepic001,1,3493,1,4.50,4.50,,Ryuta Fuse,Ryuta Fuse,192,,,,,,9788868832407,"Fantasy, Avventura, Videogiochi",Il piccolo Yamato sogna di diventare un vero Cacciatore di mostri. Ma prima ancora di dimostrarsi all'altezza del suo addestramento... riuscirà a sopravvivergli?,https://www.j-pop.it/3308-thickbox_default/monster-hunter-epic-001.jpg,
jpop,,https://www.j-pop.it/area-d/3491-area-d-008-deluxe.html,Area D 008,Area D,Area D,Area D,,8,aread008,8,3491,1,4.40,4.40,,Kyoichi Nanatsuki,Yang Kyung-Il,192,,,,,,9788868832360,"Seinen, Azione, Fantascienza","A causa di un misterioso fenomeno atmosferico alcuni umani sviluppano dei superpoteri. Per porre un argine al problema viene costruita l'area D, un'immensa prigione situata su un'inaccessibile isola, con lo scopo di detenere le persone “alterate”. Una storia adrenalinica dagli autori di “The Arms Peddler” e “Defense Devil”!",https://www.j-pop.it/3305-thickbox_default/area-d-008-deluxe.jpg,
jpop,,https://www.j-pop.it/area-d-deluxe/3489-area-d-008-deluxe.html,Area D 008 Deluxe,Area D,Area D,Area D,,08 Deluxe,aread008deluxe,,3489,1,4.90,4.90,,Kyoichi Nanatsuki,Yang Kyung-Il,192,,,,,,9788868832353,"Seinen, Azione, Fantascienza","A causa di un misterioso fenomeno atmosferico alcuni umani sviluppano dei superpoteri. Per porre un argine al problema viene costruita l'area D, un'immensa prigione situata su un'inaccessibile isola, con lo scopo di detenere le persone “alterate”. Una storia adrenalinica dagli autori di “The Arms Peddler” e “Defense Devil”!",https://www.j-pop.it/3304-thickbox_default/area-d-008-deluxe.jpg,
jpop,,https://www.j-pop.it/the-princess-and-the-pilot/3488-the-princess-and-the-pilot-04.html,The Princess and the Pilot 04,The Princess and the Pilot,The Princess and the Pilot,The Princess and the Pilot,,4,theprincessandthepilot04,4,3488,1,5.90,5.90,,Maiko Ogawa,,0,,,,,,9788868832223,"Avventura, Shonen",Il gran finale!,https://www.j-pop.it/3301-thickbox_default/the-princess-and-the-pilot-04.jpg,
jpop,,https://www.j-pop.it/mazinkaiser-skl-versus/3486-mazinkaiser-skl-versus-002.html,Mazinkaiser SKL Versus 002,Mazinkaiser SKL Versus,Mazinkaiser SKL Versus,Mazinkaiser SKL Versus,,2,mazinkaisersklversus002,2,3486,1,5.90,5.90,,Hoshi Kazumi,Hoshi Kazumi,192,,,,,,9788868832049,Go Nagai,"Torna Mazinkaiser in chiave splatter! Inedito in Italia, il manga legato alla serie di OAV andati in onda in TV. Una miniserie imperdibile in tre volumi, una rivisitazione esplosiva imperdibile!",https://www.j-pop.it/3297-thickbox_default/mazinkaiser-skl-versus-002.jpg,
jpop,,https://www.j-pop.it/jormungand/3485-jormungand-06.html,Jormungand 06,Jormungand,Jormungand,Jormungand,,6,jormungand06,6,3485,1,5.90,5.90,,Keitarou Takahashi,,0,,,,,,9788868832278,"Seinen, Azione, Thriller",Un venditore di armi illegali e le sue complici. Ma cosa succede se alla squadra si aggiunge un ragazzo che le armi... non le sopporta? Il manga che ha ispirato un super anime di culto torna nelle fumetterie d'Italia!,https://www.j-pop.it/3295-thickbox_default/jormungand-06.jpg,
jpop,,https://www.j-pop.it/il-conte-di-bernhardt/3484-il-conte-di-bernhardt-03.html,Il conte di Bernhardt 03,Il conte di Bernhardt,Il conte di Bernhardt,Il conte di Bernhardt,,3,ilcontedibernhardt03,3,3484,1,5.90,5.90,,"Shibata Isuzu, Seike Mimori",,192,,,,,,9788868832018,"Sentimentale, Storico","Mireille, sedici anni, è una fanciulla serena e spensierata, che sogna di vincere il primo premio come migliore panettiera della sua città. Durante l'assenza della madre, la ragazza viene portata contro la sua volontà nella dimora dei Bernhardt, la famiglia che ha adottato il fratello gemello Frédérick, e qui apprenderà una terribile verità sulle loro vite: Frédérick è scappato con la fidanzata del principe... toccherà quindi a Mireille impersonare il fratello, conte di Bernhardt, almeno finché lui non verrà ritrovato!",https://www.j-pop.it/3293-thickbox_default/il-conte-di-bernhardt-03.jpg,
jpop,,https://www.j-pop.it/hyouka/3483-hyouka-001.html,Hyouka 001,Hyouka,Hyouka,Hyouka,,1,hyouka001,1,3483,1,5.90,5.90,,Honobu Yonezawa,Task Ohna,200,,,,,,9788868832247,Shonen,"Hotaro, teenager pigro e indolente, si ritrova suo malgrado ad iscriversi a un club del liceo... e a dover indagare, con una gang di nuovi amici, su un misterioso incidente avvenuto nel club stesso più di 30 anni prima!",https://www.j-pop.it/3291-thickbox_default/hyouka-001.jpg,
jpop,,https://www.j-pop.it/getter-robot/3481-getter-robot-g.html,Getter Robot G,Getter Robot G,Getter Robot G,Getter Robot G,,,getterrobotg,,3481,1,9.90,9.90,,Go Nagai,Ken Ishikawa,336,,,,,,9788868832216,"Fantascienza, Go Nagai","Un nuovo imperdibile e corposo volume della Getter Saga, generato dalla combo stellare di Nagai e Ishikawa!",https://www.j-pop.it/3287-thickbox_default/getter-robot-g.jpg,
jpop,,https://www.j-pop.it/franken-fran/3480-franken-fran-001.html,Franken-Fran 001,Franken-Fran,Franken-Fran,Franken-Fran,,1,franken-fran001,1,3480,1,5.90,5.90,,Katsuhisa Kigitsu,Katsuhisa Kigitsu,192,,,,,,9788868830625,Seinen,"In una zona del Giappone remota e poco visitata si erge un palazzo in stile gotico. Lì, un tempo, viveva il più grande chirurgo del mondo, Naomitsu Madaraki, ma nessuno lo ha più visto da anni. Ora questa dimora ospita la figlia del professore, Fran, insieme alla “sorella minore” Veronica e a una serie di creature sinistre. Avendo ereditato lo stesso talento del padre, non c'è cosa che Fran non sia in grado di fare, sotto giusto compenso, compreso riportare alla vita i defunti...",https://www.j-pop.it/3285-thickbox_default/franken-fran-001.jpg,
jpop,,https://www.j-pop.it/fiore-di-luna/3479-fiore-di-luna-box-vol-1-2.html,Fiore Di Luna Box Vol 1-2,Fiore Di Luna Box Vol 1-2,Fiore Di Luna Box Vol 1-2,Fiore Di Luna,,,fioredilunaboxvol1-2,,3479,1,10.00,10.00,,Hibiki Wataru,Hibiki Wataru,200,,,,,,9788868832254,Shojo,"Il cuore della bella Lys è di proprietà di un demone, che potrà reclamarlo a sé quando lei compirà 16 anni. Ma all'incontro tra i due, chi sarà a rubare il cuore a chi? A metà tra “Maleficent” e “Le Mille E Una Notte”, una storia d'amore dai toni... diabolici!",https://www.j-pop.it/3283-thickbox_default/fiore-di-luna-box-vol-1-2.jpg,Box Vol 1-2
jpop,,https://www.j-pop.it/chrome-shelled-regios/3477-chrome-shelled-regios-03.html,Chrome shelled regios 03,Chrome shelled regios,Chrome shelled regios,Chrome shelled regios,,3,chromeshelledregios03,3,3477,1,5.90,5.90,,Syusuke Amagi,,130,,,,,,9788868831875,"Azione, Shonen, Fantascienza","Dopo “Missing Mail”, arriva una nuova serie ambientata nel mondo di Chrome Shelled Regios! Questa volta i fari sono puntati su Nina Antalk, che, dopo aver raggiunto la città-accademia di Zuellini, cerca di inseguire il proprio sogno, ovvero combattere nel torneo di arti militari. Una nuova side-story della saga di Syusuke Amagi, che grazie ai disegni di Miyuu ha conquistato i lettori di “Dragon Pure Age”.",https://www.j-pop.it/3281-thickbox_default/chrome-shelled-regios-03.jpg,
jpop,,https://www.j-pop.it/pokemon/3476-pokemon-nero-e-bianco-05.html,Pokémon nero e bianco 05,Pokémon nero e bianco,Pokémon nero e bianco,Pokémon nero e bianco,,5,pokémonneroebianco05,5,3476,1,2.90,2.90,,Hidenori Kusaka,,96,,,,,,9788868832094,"Azione, Shonen, Videogiochi","Ecco a voi il quinto imperdibile numero di POKEMON NERO E BIANCO! Se hai giocato al videogioco record le atmosfere magiche della regione di ￼in una serie di problemi... esclusivi ti aspettano! Se invece ti avvicini per la prima volta all’universo narrativo NERO E BIANCO, conoscerai nuovi amici, temibili nemici e potrai imbatterti in entusiasmanti Pokémon da catturare! Vivi la tua avventura accanto a Nero: insieme a lui potrai sfidare valorosi Allenatori, diventare Campione della Lega Pokémon e completare il Pokédex! Ogni mese in edicola e nelle librerie specializzate, GP MANGA e BD KIDS ti offriranno il fumetto Pokémon Nero e Bianco al prezzo strepitoso di 2,90 euro! Una nuova collana mensile sempre sulla cresta dell’onda!",https://www.j-pop.it/3277-thickbox_default/pokemon-nero-e-bianco-05.jpg,
jpop,,https://www.j-pop.it/pokemon/3475-pokemon-nero-e-bianco-04.html,Pokémon nero e bianco 04,Pokémon nero e bianco,Pokémon nero e bianco,Pokémon nero e bianco,,4,pokémonneroebianco04,4,3475,1,2.90,2.90,,Hidenori Kusaka,,96,,,,,,9788868831707,"Azione, Shonen, Videogiochi","Ecco a voi il quarto imperdibile numero di POKEMON NERO E BIANCO! Se hai giocato al videogioco record le atmosfere magiche della regione di ￼in una serie di problemi... esclusivi ti aspettano! Se invece ti avvicini per la prima volta all’universo narrativo NERO E BIANCO, conoscerai nuovi amici, temibili nemici e potrai imbatterti in entusiasmanti Pokémon da catturare! Vivi la tua avventura accanto a Nero: insieme a lui potrai sfidare valorosi Allenatori, diventare Campione della Lega Pokémon e completare il Pokédex! Ogni mese in edicola e nelle librerie specializzate, GP MANGA e BD KIDS ti offriranno il fumetto Pokémon Nero e Bianco al prezzo strepitoso di 2,90 euro! Una nuova collana mensile sempre sulla cresta dell’onda!",https://www.j-pop.it/3279-thickbox_default/pokemon-nero-e-bianco-04.jpg,
jpop,,https://www.j-pop.it/sprite/3469-sprite-05.html,Sprite 05,Sprite,Sprite,Sprite,,5,sprite05,5,3469,1,5.90,5.90,,Yugo Ishikawa,,208,,,,,,9788868830663,"Seinen, Azione, Horror","L’opera di Yugo Ishikawa si addentra sempre più nell’oscurità delle tenebre. La città, o almeno ciò che ne resta, è ormai preda del caos e dell’anarchia ed è diventata un vero e proprio inferno in Terra. La lotta per la sopravvivenza si fa sempre più aspra e serrata e si inizia a sospettare anche di amici e parenti. In questo clima di tensione continua bisogna anche fare attenzione ai pericoli esterni e tentare di venire a capo del misterioso fenomeno che li ha gettati tutti in questa situazione...",https://www.j-pop.it/3274-thickbox_default/sprite-05.jpg,
jpop,,https://www.j-pop.it/kingdom/3468-kingdom-23.html,Kingdom 23,Kingdom,Kingdom,Kingdom,,,kingdom23,23,3468,1,6.90,6.90,,Yasuhisa Hara,,192,,,,,,9788868831868,"Avventura, Seinen, Storico","Prima della nascita di Cristo, prima della Roma imperiale, nella Cina si combatteva il più epico e lungo conflitto di sempre: la guerra dei 500 anni! Rivivi il periodo degli stati combattenti attraverso la saga del valoroso Xin, e la sua ascesa da umile orfano a generale nella guerra che ha unificato la Cina. In un elettrizzante susseguirsi di violenza, battaglie e mischie furiose, continua il capolavoro di Yasuhisa Hara, best seller in Giappone!",https://www.j-pop.it/3272-thickbox_default/kingdom-23.jpg,
jpop,,https://www.j-pop.it/i-am-a-hero/3467-i-am-a-hero-12.html,I am a Hero 12,I am a Hero,I am a Hero,I am a Hero,,,iamahero12,12,3467,1,5.90,5.90,,Hanazawa Kengo,,224,,,,,,9788868831837,"Seinen, Azione, Horror","Dodicesimo appuntamento con la serie horror nipponica più choccante e originale degli ultimi anni, paragonabile, per successo e innovazione apportata al genere, alla statunitense The Walking Dead. Il manga scritto e disegnato da Kengo Hanazawa ritorna in Italia con un nuovo episodio dopo aver fatto incetta di premi in patria. Ritroveremo Hideo con il suo fedele fucile nelle strade di una Tokyo sempre più infernale, nella quale l’aspettativa media di vita è drasticamente calata a pochi giorni! Con lui le belle e intriganti Yabu e Hiromi, con tutti i misteri che si portano appresso...",https://www.j-pop.it/3270-thickbox_default/i-am-a-hero-12.jpg,
jpop,,https://www.j-pop.it/tableau-gate/3466-tableau-gate-06.html,Tableau Gate 06,Tableau Gate,Tableau Gate,Tableau Gate,,6,tableaugate06,6,3466,1,6.90,6.90,,Rika Suzuki,,0,,,,,,9788868831899,"Shojo, Fantasy, Avventura","Durante il Matsuri, il festival shintoista che anima la città, Papus si perde fra le stradine del centro. Nel farlo s'imbatte nella bizzarra coppia di ladri formata da 'Justice' e 'Judgement'. Nel frattempo il 'ragazzo misterioso' che ha quasi distrutto la scuola si avvicina a Erase... La ricerca dei Tablet sfuggiti al libro dei tarocchi viventi continua, tra misteri, magie e rivelazioni inaspettate.",https://www.j-pop.it/3268-thickbox_default/tableau-gate-06.jpg,
jpop,,https://www.j-pop.it/innocent/3464-innocent-002.html,Innocent 002,Innocent,Innocent,Innocent,,2,innocent002,2,3464,1,6.00,6.00,,"Shin'Ichi Sakamoto""], [""DisegnatoreShin'Ichi Sakamoto""], ['Numero VolumiSerie Di 09","Shin'Ichi Sakamoto""], ['Numero VolumiSerie Di 09",192,,,,,,9788868832087,"Seinen, Storico, ""Per unestate (J-POP) Mangaun tuffo nella Storia!""",Per un'estate (J-POP) Manga: un tuffo nella Storia!,https://www.j-pop.it/3264-thickbox_default/innocent-002.jpg,
jpop,,https://www.j-pop.it/soul-keeper/3461-soul-keeper-001.html,Soul Keeper 001,Soul Keeper,Soul Keeper,Soul Keeper,,1,soulkeeper001,1,3461,1,5.90,5.90,,Tsutomu Takahashi,Tsutomu Takahashi,192,,,,,,9788868831691,"Seinen, Azione","Riyon è uno spirito pigro e con poca voglia di fare. Con la scusa dell'apprendistato, verrà inviata sulla terra per fare la guardia a un uomo su cui gravano grandi responsabilità nell'ultimo anno e mezzo della sua vita: il primo ministro giapponEse Soichiro Kasuga. Ma dopo un inaspettato incontro ravvicinato con la morte, Kasuga ottiene alcuni strani poteri, tra i quali la capacità di vedere riyon. Torna il genio di Takahashi con una serie conclusa in 8 volumi avvincente, onirica e sovrannaturale…",https://www.j-pop.it/3257-thickbox_default/soul-keeper-001.jpg,
jpop,,https://www.j-pop.it/mazinkaiser-skl-versus/3460-mazinkaiser-skl-versus-001.html,Mazinkaiser SKL Versus 001,Mazinkaiser SKL Versus,Mazinkaiser SKL Versus,Mazinkaiser SKL Versus,,1,mazinkaisersklversus001,1,3460,1,5.90,5.90,,Hoshi Kazumi,Hoshi Kazumi,192,,,,,,9788868832032,Go Nagai,"Unico spinoff a fumetti dedicato al grande kaiser della robotica, rivisitato in chiave moderna dal pennino di Kazumi Hoshi.",https://www.j-pop.it/3256-thickbox_default/mazinkaiser-skl-versus-001.jpg,
jpop,,https://www.j-pop.it/violence-jack/3459-violence-jack-002.html,Violence Jack 002,Violence Jack,Violence Jack,Violence Jack,,2,violencejack002,2,3459,1,9.90,9.90,,Go Nagai,Go Nagai,0,,,,,,9788868831660,"Seinen, Horror, Go Nagai","L’opera che ha impegnato Go Nagai per 17 anni! Torna in Italia per essere conclusa nella sua totalità! 18 volumi possenti di 500 pagine che raccontano la terribile vicenda di Ryu e del gigante Jack, unica sicurezza in un mondo orrendo devastato dalle forze della natura. Opera truculenta e imponente, Violence Jack è il personaggio più longevo e più spietato, capace di incarnare il pessimismo cosmico che l’autore vuole esprimere. Tutti i volumi dal primo alle storie inedite, fino alla fine, nella noro versione integrale. Un mix di horror e gore firmati dal re dei robot, l’unico e il solo Go Nagai. La GO NAGAI COLLECTION diventa sempre più massiccia...",https://www.j-pop.it/3254-thickbox_default/violence-jack-002.jpg,
jpop,,https://www.j-pop.it/tokyo-ghoul/3458-tokyo-ghoul-003.html,Tokyo Ghoul 003,Tokyo Ghoul,Tokyo Ghoul,Tokyo Ghoul,,3,tokyoghoul003,3,3458,1,5.90,5.90,,Sui Ishida,Sui Ishida,0,,,,,,9788868831684,"Seinen, Thriller, Horror","Continua il nuovo grandissimo successo manga che sta spopolando in giappone e anche in Europa! Il ghoul è un personaggio della tradizione fantastica. È un mostro che si nutre di cadaveri cacciati nei cimiteri e che, usando la magia nera, assorbe le forze delle sue vittime. Ora questi mostri stanno serpeggiando per le strade di Tokyo. E un adolescente tormentato andrà loro incontro, senza sapere che in questo modo comprometterà definitivamente il proprio destino. Manga di punta di Young Jump, la rivista di Shueisha più cool del momento, questo nuovo titolo vi lascerà con il fiato sospeso... Se avete amato manga come JUDGE o DOUBT, non potete certo perderlo!",https://www.j-pop.it/3253-thickbox_default/tokyo-ghoul-003.jpg,
